Add_SiGu,Add_Dong,Add_Bunji,Add_Ho,Add_Detail,Add_ZipNum,Lati,Longt,Facility,Open_year,F_Speed,SA_Voc,PSTN,Internet,TV,VoIP,BS_YN,Business_Sale
서울특별시 서초구,신원동,389,4,양재타워 703동 2436호,6765,37.4686,127.0487,FTTH,2021,100M,0,O,X,X,O,N,None
서울특별시 서초구,서초동,1327-7,8,내곡휴먼빌 9층,6690,37.4981,127.0266,Ntopia,2015,10G,6,X,X,O,O,N,None
서울특별시 서초구,서초동,1369,3,방배그랑시티 13층,6690,37.4943,127.0275,FTTH,2021,100M,4,X,X,O,X,N,None
서울특별시 서초구,서초동,1406,10,래미안 리더스원 11층,6690,37.4949,127.0253,FTTH,2025,500M,9,X,X,O,O,N,None
서울특별시 서초구,서초동,1416-16-2,5,내곡그린 28층,6690,37.4971,127.0295,FTTH,2015,1G,8,X,O,O,O,N,None
서울특별시 서초구,서초동,1482,5,래미안 리더스원 309동 2509호,6690,37.491,127.0224,Ntopia,2019,500M,3,O,O,O,X,N,None
서울특별시 서초구,신원동,383,1,삼성아파트 166동 2101호,6765,37.4606,127.0426,FTTH,2016,1G,10,O,O,O,X,Y,None
서울특별시 서초구,양재동,231-18,6,우면프라임 699동 1981호,6747,37.4732,127.0304,Ntopia,2021,1G,5,O,X,O,O,N,None
서울특별시 서초구,우면동,788-9,6,반포힐탑 4층,6762,37.4629,127.0205,FTTH,2017,500M,6,O,O,X,O,N,TV
서울특별시 서초구,서초동,1449,8,반포힐탑 22층,6690,37.4958,127.0254,Ntopia,2019,1G,0,X,X,O,X,N,None
서울특별시 서초구,서초동,1495,6,래미안 리더스원 2층,6690,37.4924,127.02,FTTH,2023,500M,9,X,O,X,X,N,TV
서울특별시 서초구,양재동,265-12,2,서초빌딩 10층,6747,37.4756,127.0349,Ntopia,2025,100M,10,O,X,X,O,N,None
서울특별시 서초구,서초동,1429-23,2,우면프라임 755동 1874호,6690,37.4926,127.0293,Ntopia,2015,1G,10,X,X,O,O,N,None
서울특별시 서초구,서초동,1329,2,양재타워 12층,6690,37.4931,127.0215,FTTH,2018,1G,2,O,X,X,O,N,None
서울특별시 서초구,서초동,1461-11,1,서초빌딩 4층,6690,37.496,127.0279,Ntopia,2015,500M,6,O,X,X,O,N,None
서울특별시 서초구,서초동,1366,1,반포힐탑 271동 1603호,6690,37.4963,127.0241,Ntopia,2024,500M,6,O,O,X,X,N,TV
서울특별시 서초구,우면동,778-22,5,서초그랑자이 2층,6762,37.4634,127.0298,Ntopia,2016,1G,2,X,O,O,O,N,None
서울특별시 서초구,염곡동,153,2,서초파크자이 167동 2705호,6766,37.4688,127.0378,FTTH,2023,500M,13,O,O,O,O,N,None
서울특별시 서초구,서초동,1429,7,염곡파인힐 11층,6690,37.4943,127.0209,Ntopia,2016,500M,15,O,O,X,X,Y,TV
서울특별시 서초구,반포동,33,10,잠원파크빌 190동 685호,6504,37.5062,126.9949,Ntopia,2024,500M,14,O,X,O,O,N,None
서울특별시 서초구,서초동,1419,7,잠원파크빌 16층,6690,37.4953,127.0298,FTTH,2019,500M,14,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1446-26,8,현대아파트 361동 756호,6690,37.4971,127.0272,FTTH,2015,100M,1,X,X,O,O,N,None
서울특별시 서초구,내곡동,689,6,염곡파인힐 137동 502호,6800,37.4537,127.0491,FTTH,2022,1G,9,O,O,O,X,N,None
서울특별시 서초구,잠원동,136-15,5,서초프라임 15층,6510,37.5156,127.0011,FTTH,2016,100M,0,O,X,O,X,N,None
서울특별시 서초구,염곡동,102-17,2,서초그랑자이 779동 2923호,6766,37.4698,127.0335,FTTH,2017,500M,4,X,X,X,X,N,None
서울특별시 서초구,서초동,1451,1,반포센트럴 412동 1142호,6690,37.4937,127.0214,Ntopia,2017,1G,11,X,X,X,X,N,None
서울특별시 서초구,서초동,1388,1,반포자이 761동 1353호,6690,37.4916,127.026,Ntopia,2016,100M,13,O,O,O,O,Y,None
서울특별시 서초구,서초동,1367,6,래미안 리더스원 4층,6690,37.4957,127.0206,FTTH,2019,100M,9,O,X,O,O,N,None
서울특별시 서초구,신원동,306,9,반포리체 431동 2053호,6765,37.4623,127.0411,Ntopia,2024,100M,6,O,O,O,O,N,None
서울특별시 서초구,잠원동,145,7,잠원파크빌 681동 1437호,6510,37.5186,127.0068,FTTH,2017,500M,6,O,X,O,O,N,None
서울특별시 서초구,우면동,741,1,잠원파크빌 12층,6762,37.4604,127.0276,Ntopia,2023,1G,6,O,X,O,X,N,None
서울특별시 서초구,방배동,996-24-1,2,롯데캐슬 프레지던트 893동 1720호,6692,37.4801,126.9939,Ntopia,2025,500M,4,X,O,X,X,N,TV
서울특별시 서초구,서초동,1389,9,롯데캐슬 프레지던트 12층,6690,37.494,127.0271,Ntopia,2020,500M,5,X,O,O,O,N,None
서울특별시 서초구,서초동,1384-2,9,서초로얄맨션 29층,6690,37.4904,127.0274,Ntopia,2018,1G,3,O,O,X,O,N,TV
서울특별시 서초구,서초동,1461,1,잠원파크빌 531동 2739호,6690,37.4952,127.0293,Ntopia,2018,500M,15,X,O,X,O,Y,TV
서울특별시 서초구,서초동,1321,6,서초타워 703동 1767호,6690,37.4924,127.0249,Ntopia,2019,100M,11,O,O,O,O,Y,None
서울특별시 서초구,서초동,1327,9,우면스카이 22층,6690,37.4903,127.0295,Ntopia,2016,100M,0,O,O,O,O,N,None
서울특별시 서초구,신원동,327,2,우면스카이 270동 1164호,6765,37.4659,127.0402,FTTH,2022,1G,6,O,X,O,O,N,None
서울특별시 서초구,서초동,1406,5,내곡휴먼빌 20층,6690,37.4978,127.0283,Ntopia,2020,500M,8,X,O,O,O,N,None
서울특별시 서초구,염곡동,153-13,9,반포자이 443동 2527호,6766,37.4665,127.0345,FTTH,2015,500M,11,O,O,O,X,Y,None
서울특별시 서초구,서초동,1488,8,래미안 리더스원 295동 2554호,6690,37.4985,127.0268,FTTH,2024,500M,14,O,O,O,X,N,None
서울특별시 서초구,염곡동,138,7,방배아트자이 756동 943호,6766,37.4606,127.0333,FTTH,2019,500M,12,O,X,X,X,N,None
서울특별시 서초구,서초동,1366-21-2,8,우면스카이 21층,6690,37.4964,127.0243,FTTH,2018,1G,9,O,X,O,O,N,None
서울특별시 서초구,우면동,756,7,양재파크뷰 285동 2628호,6762,37.4631,127.0291,Ntopia,2018,100M,11,X,O,X,O,Y,TV
서울특별시 서초구,반포동,88,3,서초프라임 632동 2865호,6504,37.5079,126.9988,Ntopia,2024,1G,10,O,X,X,X,N,None
서울특별시 서초구,서초동,1321,9,반포리체 23층,6690,37.4954,127.0251,FTTH,2022,100M,7,O,X,O,X,N,None
서울특별시 서초구,서초동,1379,8,서초타워 23층,6690,37.4991,127.0253,FTTH,2017,100M,9,O,X,O,O,N,None
서울특별시 서초구,서초동,1423,1,내곡그린 790동 738호,6690,37.4927,127.028,Ntopia,2021,500M,6,O,X,X,X,N,None
서울특별시 서초구,반포동,81,1,내곡휴먼빌 19층,6504,37.5072,126.9919,Ntopia,2016,1G,14,O,O,O,O,Y,None
서울특별시 서초구,잠원동,86,7,서초타워 1층,6510,37.5173,127.008,FTTH,2023,1G,9,O,X,X,O,N,None
서울특별시 서초구,서초동,1468,10,염곡파인힐 201동 904호,6690,37.4952,127.0273,Ntopia,2017,1G,14,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1450-22,8,방배로얄 2층,6690,37.4922,127.0234,Ntopia,2021,10G,7,O,X,X,O,N,None
서울특별시 서초구,서초동,1418,1,염곡힐스테이트 25층,6690,37.499,127.028,Ntopia,2018,500M,10,X,O,O,X,Y,None
서울특별시 서초구,서초동,1344-9,9,내곡휴먼빌 115동 2833호,6690,37.4992,127.0267,Ntopia,2021,1G,5,X,O,O,X,N,None
서울특별시 서초구,양재동,311,8,서초타워 21층,6747,37.4768,127.0345,Ntopia,2023,100M,5,O,O,O,O,N,None
서울특별시 서초구,염곡동,165,5,서초로얄맨션 18층,6766,37.468,127.0389,FTTH,2025,500M,6,O,X,O,O,N,None
서울특별시 서초구,서초동,1473,1,서초로얄맨션 489동 2669호,6690,37.4919,127.021,FTTH,2025,500M,13,O,O,X,O,N,TV
서울특별시 서초구,서초동,1461-8-2,6,서초그랑자이 20층,6690,37.492,127.0241,FTTH,2023,500M,9,X,O,X,X,N,TV
서울특별시 서초구,서초동,1454,1,서초파크자이 741동 1281호,6690,37.4974,127.0236,FTTH,2022,1G,2,O,X,X,X,N,None
서울특별시 서초구,잠원동,86,10,삼성아파트 30층,6510,37.5127,127.0035,Ntopia,2017,100M,3,O,O,O,X,N,None
서울특별시 서초구,서초동,1333,5,방배로얄 311동 2320호,6690,37.4918,127.0254,FTTH,2020,1G,6,X,O,X,X,N,TV
서울특별시 서초구,서초동,1325,1,염곡파인힐 26층,6690,37.4962,127.0217,Ntopia,2015,10G,6,X,X,O,X,N,None
서울특별시 서초구,우면동,778,3,양재타워 10층,6762,37.4675,127.026,FTTH,2020,500M,8,O,O,X,X,N,TV
서울특별시 서초구,반포동,24,4,양재타워 12층,6504,37.5026,126.9936,Ntopia,2019,500M,1,X,O,O,O,N,None
서울특별시 서초구,우면동,737,10,서초프라임 523동 1009호,6762,37.4664,127.025,FTTH,2025,1G,7,X,X,O,X,N,None
서울특별시 서초구,서초동,1434,6,삼성아파트 25층,6690,37.4908,127.0286,Ntopia,2021,500M,0,X,O,X,O,N,TV
서울특별시 서초구,서초동,1495,10,방배아트자이 10층,6690,37.4991,127.0274,FTTH,2018,1G,13,O,X,O,O,N,None
서울특별시 서초구,서초동,1434-25,7,잠원롯데캐슬 4층,6690,37.497,127.0214,Ntopia,2015,500M,12,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1331,2,양재파크뷰 8층,6690,37.4984,127.0276,FTTH,2021,100M,6,O,O,X,O,N,TV
서울특별시 서초구,서초동,1411-19,10,신원센트럴 389동 2605호,6690,37.4912,127.0224,Ntopia,2021,100M,7,O,O,O,O,N,None
서울특별시 서초구,신원동,340-13,2,서초타워 11층,6765,37.4628,127.0426,FTTH,2019,100M,5,O,X,O,O,N,None
서울특별시 서초구,양재동,234,6,반포자이 26층,6747,37.4723,127.0329,Ntopia,2020,100M,6,O,X,X,X,N,None
서울특별시 서초구,서초동,1445-28,2,내곡휴먼빌 5층,6690,37.4908,127.0264,FTTH,2016,100M,10,X,X,O,O,N,None
서울특별시 서초구,서초동,1439-29,4,방배센트럴파크 15층,6690,37.4918,127.0246,FTTH,2024,100M,7,O,O,X,O,N,TV
서울특별시 서초구,서초동,1444,2,양재스퀘어 21층,6690,37.4966,127.0268,FTTH,2016,100M,6,X,X,X,O,N,None
서울특별시 서초구,서초동,1352,7,서초로얄맨션 778동 1224호,6690,37.4945,127.0229,FTTH,2021,1G,13,X,X,O,O,N,None
서울특별시 서초구,잠원동,76,7,방배센트럴파크 250동 2091호,6510,37.5121,127.003,FTTH,2023,100M,5,X,O,X,X,N,TV
서울특별시 서초구,서초동,1487,4,신원로얄 25층,6690,37.4969,127.0201,Ntopia,2015,100M,8,X,X,X,X,N,None
서울특별시 서초구,서초동,1486,2,방배로얄 281동 1764호,6690,37.4933,127.0266,Ntopia,2025,1G,0,O,X,O,X,N,None
서울특별시 서초구,우면동,738-11,6,잠원파크빌 390동 556호,6762,37.4635,127.0248,FTTH,2018,500M,14,X,X,X,O,N,None
서울특별시 서초구,양재동,265,10,서초로얄맨션 27층,6747,37.4705,127.0381,FTTH,2015,100M,11,O,X,X,X,N,None
서울특별시 서초구,방배동,814,1,반포리체 20층,6692,37.4865,126.9964,FTTH,2023,100M,14,X,O,O,O,N,None
서울특별시 서초구,서초동,1306,1,서초타워 811동 1699호,6690,37.4939,127.0274,Ntopia,2019,1G,1,X,O,O,X,N,None
서울특별시 서초구,내곡동,660,4,내곡휴먼빌 114동 1962호,6800,37.4576,127.0449,Ntopia,2021,100M,7,X,X,O,X,N,None
서울특별시 서초구,잠원동,114,1,현대아파트 603동 2218호,6510,37.5171,127.0064,Ntopia,2020,100M,10,O,O,O,O,Y,None
서울특별시 서초구,방배동,831,10,서초프라임 29층,6692,37.4823,126.9908,Ntopia,2018,100M,5,X,O,X,O,N,TV
서울특별시 서초구,양재동,251,4,반포센트럴 418동 2849호,6747,37.4783,127.0371,Ntopia,2018,1G,12,X,O,X,O,Y,TV
서울특별시 서초구,서초동,1455,1,서초빌딩 7층,6690,37.4946,127.0234,Ntopia,2017,500M,6,X,X,O,O,N,None
서울특별시 서초구,염곡동,143,3,방배로얄 170동 593호,6766,37.463,127.0369,Ntopia,2015,1G,0,O,O,O,O,N,None
서울특별시 서초구,서초동,1436,7,신원로얄 18층,6690,37.4941,127.0224,FTTH,2023,1G,4,O,O,O,X,N,None
서울특별시 서초구,방배동,840-18-1,7,래미안 리더스원 311동 517호,6692,37.4827,126.9979,FTTH,2015,500M,0,O,O,X,O,N,TV
서울특별시 서초구,서초동,1350,7,서초빌딩 19층,6690,37.4967,127.0229,FTTH,2025,100M,0,X,O,O,X,N,None
서울특별시 서초구,서초동,1390,1,반포힐탑 27층,6690,37.4918,127.0286,FTTH,2019,500M,15,O,O,O,O,Y,None
서울특별시 서초구,서초동,1366,6,서초그랑자이 256동 2540호,6690,37.4959,127.0277,FTTH,2023,100M,8,X,X,O,O,N,None
서울특별시 서초구,염곡동,107-24,3,강남오피스텔 161동 1922호,6766,37.4626,127.0347,FTTH,2022,1G,1,O,X,O,X,N,None
서울특별시 서초구,서초동,1307,1,우면스카이 27층,6690,37.4936,127.0274,Ntopia,2024,100M,7,O,O,X,O,N,TV
서울특별시 서초구,서초동,1382,6,내곡그린 635동 784호,6690,37.4935,127.0212,FTTH,2018,500M,1,X,O,O,X,N,None
서울특별시 서초구,서초동,1392,3,방배센트럴파크 24층,6690,37.4921,127.0269,FTTH,2016,1G,4,X,O,X,O,N,TV
서울특별시 서초구,서초동,1490-27,4,반포자이 396동 2879호,6690,37.492,127.0234,Ntopia,2016,500M,10,X,X,X,O,N,None
서울특별시 서초구,반포동,21,7,래미안 리더스원 661동 2624호,6504,37.5077,126.9949,Ntopia,2020,1G,15,X,X,O,X,N,None
서울특별시 서초구,서초동,1322,2,방배그랑시티 5층,6690,37.494,127.0261,FTTH,2022,10G,0,O,O,O,X,N,None
서울특별시 서초구,서초동,1454,8,서초프라임 762동 2786호,6690,37.4968,127.0225,Ntopia,2022,100M,10,O,O,O,O,Y,None
서울특별시 서초구,내곡동,672-25,4,서초빌딩 655동 2423호,6800,37.46,127.0443,Ntopia,2024,500M,4,O,O,X,X,N,TV
서울특별시 서초구,양재동,204-10-5,6,우면프라임 8층,6747,37.4705,127.0386,FTTH,2016,500M,12,O,X,O,X,N,None
서울특별시 서초구,서초동,1413,4,내곡휴먼빌 12층,6690,37.4947,127.0238,Ntopia,2022,100M,4,O,O,X,X,N,TV
서울특별시 서초구,서초동,1337-28-4,5,내곡그린 1층,6690,37.4987,127.0249,FTTH,2015,100M,1,X,O,O,O,N,None
서울특별시 서초구,서초동,1375,6,현대아파트 413동 206호,6690,37.4908,127.026,FTTH,2021,500M,14,X,X,X,O,N,None
서울특별시 서초구,서초동,1397-21,10,반포자이 17층,6690,37.4965,127.0297,FTTH,2020,1G,11,O,X,O,O,N,None
서울특별시 서초구,서초동,1451,6,서초힐스 5층,6690,37.4976,127.0256,FTTH,2019,1G,7,X,X,O,O,N,None
서울특별시 서초구,서초동,1459,9,서초빌딩 898동 2175호,6690,37.4954,127.0223,Ntopia,2025,500M,10,X,O,O,X,N,None
서울특별시 서초구,신원동,318,8,서초프라임 126동 2106호,6765,37.4684,127.042,FTTH,2020,500M,1,O,O,O,X,N,None
서울특별시 서초구,서초동,1307-5-5,7,반포힐탑 16층,6690,37.493,127.0216,FTTH,2021,1G,4,O,O,X,X,N,TV
서울특별시 서초구,서초동,1371,2,반포자이 419동 2164호,6690,37.4962,127.0212,Ntopia,2018,500M,4,X,X,X,O,N,None
서울특별시 서초구,방배동,961,6,신원센트럴 6층,6692,37.4874,126.9903,Ntopia,2018,500M,1,O,O,O,O,N,None
서울특별시 서초구,서초동,1446,3,우면스카이 20층,6690,37.4946,127.0242,FTTH,2021,100M,15,O,O,O,X,Y,None
서울특별시 서초구,서초동,1315-12,3,내곡휴먼빌 340동 836호,6690,37.4979,127.0222,Ntopia,2021,1G,8,O,O,O,O,N,None
서울특별시 서초구,서초동,1408-28,7,내곡휴먼빌 20층,6690,37.4935,127.0208,FTTH,2015,1G,10,O,X,O,O,N,None
서울특별시 서초구,잠원동,97-17,1,강남오피스텔 376동 2235호,6510,37.5174,127,Ntopia,2021,500M,0,X,O,O,O,N,None
서울특별시 서초구,서초동,1306,1,방배센트럴파크 6층,6690,37.492,127.0289,FTTH,2022,500M,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1301,5,롯데캐슬 프레지던트 7층,6690,37.4921,127.0205,Ntopia,2018,500M,13,O,X,O,O,N,None
서울특별시 서초구,서초동,1315,8,롯데캐슬 프레지던트 138동 855호,6690,37.4981,127.0236,Ntopia,2016,1G,9,X,O,O,X,N,None
서울특별시 서초구,서초동,1451,9,서초빌딩 542동 2180호,6690,37.4903,127.0236,Ntopia,2021,1G,11,O,O,O,O,Y,None
서울특별시 서초구,서초동,1453-1,1,방배센트럴파크 796동 120호,6690,37.4907,127.0276,FTTH,2018,1G,6,X,O,O,X,N,None
서울특별시 서초구,반포동,33,7,서초빌딩 191동 2469호,6504,37.5028,126.9911,Ntopia,2020,1G,2,X,O,X,O,N,TV
서울특별시 서초구,서초동,1360,7,양재스퀘어 17층,6690,37.4955,127.0279,FTTH,2018,100M,0,X,X,X,O,N,None
서울특별시 서초구,서초동,1414,10,내곡휴먼빌 17층,6690,37.492,127.0257,FTTH,2017,100M,8,O,X,O,O,N,None
서울특별시 서초구,서초동,1488-24,2,강남오피스텔 705동 2343호,6690,37.491,127.0249,FTTH,2023,1G,14,O,X,O,O,N,None
서울특별시 서초구,서초동,1498,6,서초파크자이 29층,6690,37.4935,127.027,FTTH,2021,500M,15,O,X,O,O,N,None
서울특별시 서초구,우면동,729-1,3,염곡힐스테이트 9층,6762,37.4638,127.0241,FTTH,2021,1G,14,X,O,X,O,Y,TV
서울특별시 서초구,서초동,1482-27-4,4,염곡파인힐 443동 2204호,6690,37.4978,127.0206,FTTH,2018,500M,5,X,O,O,X,N,None
서울특별시 서초구,방배동,908,2,서초프라임 309동 2858호,6692,37.488,126.9927,Ntopia,2022,500M,6,X,X,X,X,N,None
서울특별시 서초구,잠원동,66,8,서초그랑자이 177동 942호,6510,37.5155,127.0008,Ntopia,2025,1G,0,X,X,O,X,N,None
서울특별시 서초구,우면동,789,9,내곡휴먼빌 10층,6762,37.4693,127.0263,Ntopia,2024,100M,11,O,O,X,O,N,TV
서울특별시 서초구,서초동,1373,9,내곡그린 26층,6690,37.4996,127.0219,Ntopia,2016,500M,14,O,X,X,X,N,None
서울특별시 서초구,서초동,1360,6,염곡파인힐 446동 845호,6690,37.4941,127.029,FTTH,2017,500M,13,X,O,O,O,Y,None
서울특별시 서초구,서초동,1416-23,5,서초빌딩 8층,6690,37.4999,127.0232,FTTH,2017,500M,13,X,O,X,O,Y,TV
서울특별시 서초구,방배동,818,8,양재스퀘어 379동 1869호,6692,37.4863,126.9927,FTTH,2015,100M,10,X,O,X,X,Y,TV
서울특별시 서초구,양재동,297-26,8,서초그랑자이 1층,6747,37.4737,127.0322,Ntopia,2025,1G,2,O,O,X,O,N,TV
서울특별시 서초구,서초동,1490,3,서초프라임 4층,6690,37.4934,127.0218,Ntopia,2023,100M,11,X,O,O,O,N,None
서울특별시 서초구,서초동,1497,9,내곡그린 17층,6690,37.499,127.0271,Ntopia,2024,100M,3,O,O,O,O,N,None
서울특별시 서초구,서초동,1463,1,잠원롯데캐슬 11층,6690,37.4955,127.0275,Ntopia,2022,500M,13,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1409,2,양재타워 628동 395호,6690,37.4996,127.0277,Ntopia,2024,1G,14,X,X,X,O,N,None
서울특별시 서초구,내곡동,646,4,방배아트자이 468동 1585호,6800,37.4541,127.0445,FTTH,2023,1G,8,O,X,O,O,N,None
서울특별시 서초구,신원동,369,8,염곡힐스테이트 342동 2334호,6765,37.4665,127.045,FTTH,2017,100M,3,X,O,X,O,N,TV
서울특별시 서초구,서초동,1323,8,서초타워 8층,6690,37.4987,127.02,FTTH,2024,500M,15,O,O,O,O,N,None
서울특별시 서초구,염곡동,155,10,양재스퀘어 817동 1522호,6766,37.4621,127.0305,Ntopia,2023,500M,7,X,O,O,O,N,None
서울특별시 서초구,신원동,318-13,10,양재스퀘어 799동 1003호,6765,37.4612,127.0415,FTTH,2015,100M,10,O,X,O,O,N,None
서울특별시 서초구,서초동,1490,2,서초프라임 592동 1600호,6690,37.4901,127.0261,FTTH,2016,1G,5,X,X,X,X,N,None
서울특별시 서초구,서초동,1451,1,반포리체 27층,6690,37.4903,127.0241,Ntopia,2017,1G,12,O,X,X,O,N,None
서울특별시 서초구,서초동,1448-9,5,신원센트럴 24층,6690,37.4941,127.0201,Ntopia,2024,500M,4,X,X,O,X,N,None
서울특별시 서초구,서초동,1492,2,서초로얄맨션 3층,6690,37.4994,127.0236,Ntopia,2023,10G,3,O,O,O,O,N,None
서울특별시 서초구,반포동,50-26,4,서초그랑자이 7층,6504,37.5041,126.9997,Ntopia,2015,500M,13,X,O,X,X,Y,TV
서울특별시 서초구,서초동,1456,5,서초파크자이 321동 124호,6690,37.4943,127.0255,FTTH,2021,100M,15,O,O,O,X,Y,None
서울특별시 서초구,서초동,1356,9,서초프라임 568동 2971호,6690,37.4908,127.0255,FTTH,2020,500M,13,O,O,O,O,Y,None
서울특별시 서초구,우면동,748,2,삼성아파트 336동 1482호,6762,37.4629,127.0224,FTTH,2023,1G,10,O,O,O,X,N,None
서울특별시 서초구,잠원동,105,3,양재타워 7층,6510,37.5172,127.001,FTTH,2022,1G,9,O,X,O,X,N,None
서울특별시 서초구,서초동,1431-6,6,양재타워 503동 2946호,6690,37.4905,127.0236,Ntopia,2025,100M,14,X,O,O,O,N,None
서울특별시 서초구,염곡동,113,7,내곡그린 17층,6766,37.468,127.0349,Ntopia,2018,1G,5,O,O,O,X,N,None
서울특별시 서초구,내곡동,673,5,양재파크뷰 12층,6800,37.4576,127.0433,FTTH,2017,100M,13,O,O,O,O,Y,None
서울특별시 서초구,서초동,1348,9,서초프라임 670동 597호,6690,37.4987,127.0222,Ntopia,2018,500M,10,O,X,O,O,N,None
서울특별시 서초구,서초동,1382,6,염곡힐스테이트 3층,6690,37.4906,127.0237,Ntopia,2025,1G,4,O,X,X,O,N,None
서울특별시 서초구,신원동,336-8,10,현대아파트 9층,6765,37.4659,127.0402,FTTH,2015,1G,6,X,O,O,O,N,None
서울특별시 서초구,염곡동,157-30-5,7,방배아트자이 24층,6766,37.4618,127.0303,FTTH,2016,500M,11,O,O,O,O,Y,None
